subject,image_file,mask_file,label,z,y,x,positive_voxels
sub-208,sub-208_negative_00098_z56_y88_x136.npy,sub-208_negative_00098_z56_y88_x136.npy,0,56,88,136,0
sub-208,sub-208_negative_00099_z48_y88_x16.npy,sub-208_negative_00099_z48_y88_x16.npy,0,48,88,16,0
sub-208,sub-208_negative_00100_z104_y88_x180.npy,sub-208_negative_00100_z104_y88_x180.npy,0,104,88,180,0
sub-208,sub-208_negative_00101_z16_y80_x20.npy,sub-208_negative_00101_z16_y80_x20.npy,0,16,80,20,0
sub-208,sub-208_negative_00102_z96_y80_x108.npy,sub-208_negative_00102_z96_y80_x108.npy,0,96,80,108,0
sub-208,sub-208_negative_00103_z40_y224_x32.npy,sub-208_negative_00103_z40_y224_x32.npy,0,40,224,32,0
sub-208,sub-208_negative_00104_z8_y144_x8.npy,sub-208_negative_00104_z8_y144_x8.npy,0,8,144,8,0
sub-208,sub-208_negative_00105_z80_y32_x136.npy,sub-208_negative_00105_z80_y32_x136.npy,0,80,32,136,0
sub-208,sub-208_negative_00106_z64_y16_x136.npy,sub-208_negative_00106_z64_y16_x136.npy,0,64,16,136,0
sub-208,sub-208_negative_00107_z112_y232_x108.npy,sub-208_negative_00107_z112_y232_x108.npy,0,112,232,108,0
sub-220,sub-220_negative_00000_z56_y200_x224.npy,sub-220_negative_00000_z56_y200_x224.npy,0,56,200,224,0
sub-220,sub-220_negative_00001_z128_y216_x112.npy,sub-220_negative_00001_z128_y216_x112.npy,0,128,216,112,0
sub-220,sub-220_negative_00002_z96_y8_x116.npy,sub-220_negative_00002_z96_y8_x116.npy,0,96,8,116,0
sub-220,sub-220_negative_00003_z64_y88_x164.npy,sub-220_negative_00003_z64_y88_x164.npy,0,64,88,164,0
sub-220,sub-220_negative_00004_z64_y16_x180.npy,sub-220_negative_00004_z64_y16_x180.npy,0,64,16,180,0
sub-220,sub-220_negative_00005_z104_y232_x168.npy,sub-220_negative_00005_z104_y232_x168.npy,0,104,232,168,0
sub-220,sub-220_negative_00006_z16_y184_x48.npy,sub-220_negative_00006_z16_y184_x48.npy,0,16,184,48,0
sub-220,sub-220_negative_00007_z40_y200_x184.npy,sub-220_negative_00007_z40_y200_x184.npy,0,40,200,184,0
sub-220,sub-220_negative_00008_z16_y232_x12.npy,sub-220_negative_00008_z16_y232_x12.npy,0,16,232,12,0
sub-220,sub-220_negative_00009_z96_y208_x104.npy,sub-220_negative_00009_z96_y208_x104.npy,0,96,208,104,0
sub-220,sub-220_negative_00010_z24_y64_x84.npy,sub-220_negative_00010_z24_y64_x84.npy,0,24,64,84,0
sub-220,sub-220_negative_00011_z64_y224_x104.npy,sub-220_negative_00011_z64_y224_x104.npy,0,64,224,104,0
sub-220,sub-220_negative_00012_z56_y184_x36.npy,sub-220_negative_00012_z56_y184_x36.npy,0,56,184,36,0
sub-220,sub-220_negative_00013_z112_y184_x76.npy,sub-220_negative_00013_z112_y184_x76.npy,0,112,184,76,0
sub-220,sub-220_negative_00014_z48_y152_x208.npy,sub-220_negative_00014_z48_y152_x208.npy,0,48,152,208,0
sub-220,sub-220_negative_00015_z96_y120_x128.npy,sub-220_negative_00015_z96_y120_x128.npy,0,96,120,128,0
sub-220,sub-220_negative_00016_z112_y232_x68.npy,sub-220_negative_00016_z112_y232_x68.npy,0,112,232,68,0
sub-220,sub-220_negative_00017_z24_y144_x120.npy,sub-220_negative_00017_z24_y144_x120.npy,0,24,144,120,0
sub-220,sub-220_negative_00018_z120_y224_x124.npy,sub-220_negative_00018_z120_y224_x124.npy,0,120,224,124,0
sub-220,sub-220_negative_00019_z136_y88_x212.npy,sub-220_negative_00019_z136_y88_x212.npy,0,136,88,212,0
sub-220,sub-220_negative_00020_z32_y16_x108.npy,sub-220_negative_00020_z32_y16_x108.npy,0,32,16,108,0
sub-220,sub-220_negative_00021_z128_y136_x140.npy,sub-220_negative_00021_z128_y136_x140.npy,0,128,136,140,0
sub-220,sub-220_negative_00022_z128_y8_x124.npy,sub-220_negative_00022_z128_y8_x124.npy,0,128,8,124,0
sub-220,sub-220_negative_00023_z16_y72_x0.npy,sub-220_negative_00023_z16_y72_x0.npy,0,16,72,0,0
sub-220,sub-220_negative_00024_z16_y208_x176.npy,sub-220_negative_00024_z16_y208_x176.npy,0,16,208,176,0
sub-220,sub-220_negative_00025_z120_y16_x84.npy,sub-220_negative_00025_z120_y16_x84.npy,0,120,16,84,0
sub-220,sub-220_negative_00026_z112_y72_x68.npy,sub-220_negative_00026_z112_y72_x68.npy,0,112,72,68,0
sub-220,sub-220_negative_00027_z24_y96_x52.npy,sub-220_negative_00027_z24_y96_x52.npy,0,24,96,52,0
sub-220,sub-220_negative_00028_z104_y152_x176.npy,sub-220_negative_00028_z104_y152_x176.npy,0,104,152,176,0
sub-220,sub-220_negative_00029_z16_y120_x112.npy,sub-220_negative_00029_z16_y120_x112.npy,0,16,120,112,0
sub-220,sub-220_negative_00030_z32_y72_x84.npy,sub-220_negative_00030_z32_y72_x84.npy,0,32,72,84,0
sub-220,sub-220_negative_00031_z72_y224_x212.npy,sub-220_negative_00031_z72_y224_x212.npy,0,72,224,212,0
sub-220,sub-220_negative_00032_z96_y136_x236.npy,sub-220_negative_00032_z96_y136_x236.npy,0,96,136,236,0
sub-220,sub-220_negative_00033_z72_y104_x128.npy,sub-220_negative_00033_z72_y104_x128.npy,0,72,104,128,0
sub-220,sub-220_negative_00034_z72_y184_x216.npy,sub-220_negative_00034_z72_y184_x216.npy,0,72,184,216,0
sub-220,sub-220_negative_00035_z40_y40_x164.npy,sub-220_negative_00035_z40_y40_x164.npy,0,40,40,164,0
sub-220,sub-220_negative_00036_z128_y64_x120.npy,sub-220_negative_00036_z128_y64_x120.npy,0,128,64,120,0
sub-220,sub-220_negative_00037_z112_y24_x92.npy,sub-220_negative_00037_z112_y24_x92.npy,0,112,24,92,0
sub-220,sub-220_negative_00038_z88_y128_x220.npy,sub-220_negative_00038_z88_y128_x220.npy,0,88,128,220,0
sub-220,sub-220_negative_00039_z104_y192_x120.npy,sub-220_negative_00039_z104_y192_x120.npy,0,104,192,120,0
sub-220,sub-220_negative_00040_z8_y152_x156.npy,sub-220_negative_00040_z8_y152_x156.npy,0,8,152,156,0
sub-220,sub-220_negative_00041_z120_y32_x100.npy,sub-220_negative_00041_z120_y32_x100.npy,0,120,32,100,0
sub-220,sub-220_negative_00042_z72_y192_x184.npy,sub-220_negative_00042_z72_y192_x184.npy,0,72,192,184,0
sub-220,sub-220_negative_00043_z48_y232_x48.npy,sub-220_negative_00043_z48_y232_x48.npy,0,48,232,48,0
sub-220,sub-220_negative_00044_z56_y224_x228.npy,sub-220_negative_00044_z56_y224_x228.npy,0,56,224,228,0
sub-220,sub-220_negative_00045_z64_y128_x168.npy,sub-220_negative_00045_z64_y128_x168.npy,0,64,128,168,0
sub-220,sub-220_negative_00046_z88_y72_x220.npy,sub-220_negative_00046_z88_y72_x220.npy,0,88,72,220,0
sub-220,sub-220_negative_00047_z8_y48_x148.npy,sub-220_negative_00047_z8_y48_x148.npy,0,8,48,148,0
sub-220,sub-220_negative_00048_z104_y152_x228.npy,sub-220_negative_00048_z104_y152_x228.npy,0,104,152,228,0
sub-220,sub-220_negative_00049_z136_y232_x152.npy,sub-220_negative_00049_z136_y232_x152.npy,0,136,232,152,0
sub-220,sub-220_negative_00050_z88_y176_x104.npy,sub-220_negative_00050_z88_y176_x104.npy,0,88,176,104,0
sub-220,sub-220_negative_00051_z128_y32_x216.npy,sub-220_negative_00051_z128_y32_x216.npy,0,128,32,216,0
sub-220,sub-220_negative_00052_z96_y64_x96.npy,sub-220_negative_00052_z96_y64_x96.npy,0,96,64,96,0
sub-220,sub-220_negative_00053_z48_y136_x184.npy,sub-220_negative_00053_z48_y136_x184.npy,0,48,136,184,0
sub-220,sub-220_negative_00054_z64_y0_x68.npy,sub-220_negative_00054_z64_y0_x68.npy,0,64,0,68,0
sub-220,sub-220_negative_00055_z64_y72_x188.npy,sub-220_negative_00055_z64_y72_x188.npy,0,64,72,188,0
sub-220,sub-220_negative_00056_z128_y152_x72.npy,sub-220_negative_00056_z128_y152_x72.npy,0,128,152,72,0
sub-220,sub-220_negative_00057_z72_y48_x108.npy,sub-220_negative_00057_z72_y48_x108.npy,0,72,48,108,0
sub-220,sub-220_negative_00058_z104_y48_x60.npy,sub-220_negative_00058_z104_y48_x60.npy,0,104,48,60,0
sub-220,sub-220_negative_00059_z104_y80_x224.npy,sub-220_negative_00059_z104_y80_x224.npy,0,104,80,224,0
sub-220,sub-220_negative_00060_z56_y48_x200.npy,sub-220_negative_00060_z56_y48_x200.npy,0,56,48,200,0
sub-220,sub-220_negative_00061_z48_y152_x184.npy,sub-220_negative_00061_z48_y152_x184.npy,0,48,152,184,0
sub-220,sub-220_negative_00062_z104_y208_x168.npy,sub-220_negative_00062_z104_y208_x168.npy,0,104,208,168,0
sub-220,sub-220_negative_00063_z8_y88_x44.npy,sub-220_negative_00063_z8_y88_x44.npy,0,8,88,44,0
sub-220,sub-220_negative_00064_z88_y104_x204.npy,sub-220_negative_00064_z88_y104_x204.npy,0,88,104,204,0
sub-220,sub-220_negative_00065_z96_y64_x128.npy,sub-220_negative_00065_z96_y64_x128.npy,0,96,64,128,0
sub-220,sub-220_negative_00066_z112_y208_x16.npy,sub-220_negative_00066_z112_y208_x16.npy,0,112,208,16,0
sub-220,sub-220_negative_00067_z8_y128_x68.npy,sub-220_negative_00067_z8_y128_x68.npy,0,8,128,68,0
sub-220,sub-220_negative_00068_z32_y232_x40.npy,sub-220_negative_00068_z32_y232_x40.npy,0,32,232,40,0
sub-220,sub-220_negative_00069_z8_y176_x116.npy,sub-220_negative_00069_z8_y176_x116.npy,0,8,176,116,0
sub-220,sub-220_negative_00070_z136_y104_x76.npy,sub-220_negative_00070_z136_y104_x76.npy,0,136,104,76,0
sub-220,sub-220_negative_00071_z104_y144_x156.npy,sub-220_negative_00071_z104_y144_x156.npy,0,104,144,156,0
sub-220,sub-220_negative_00072_z0_y184_x148.npy,sub-220_negative_00072_z0_y184_x148.npy,0,0,184,148,0
sub-220,sub-220_negative_00073_z120_y96_x76.npy,sub-220_negative_00073_z120_y96_x76.npy,0,120,96,76,0
sub-220,sub-220_negative_00074_z96_y136_x152.npy,sub-220_negative_00074_z96_y136_x152.npy,0,96,136,152,0
sub-220,sub-220_negative_00075_z56_y192_x232.npy,sub-220_negative_00075_z56_y192_x232.npy,0,56,192,232,0
sub-220,sub-220_negative_00076_z120_y96_x144.npy,sub-220_negative_00076_z120_y96_x144.npy,0,120,96,144,0
sub-220,sub-220_negative_00077_z24_y112_x232.npy,sub-220_negative_00077_z24_y112_x232.npy,0,24,112,232,0
sub-220,sub-220_negative_00078_z48_y128_x52.npy,sub-220_negative_00078_z48_y128_x52.npy,0,48,128,52,0
sub-220,sub-220_negative_00079_z8_y32_x96.npy,sub-220_negative_00079_z8_y32_x96.npy,0,8,32,96,0
sub-220,sub-220_negative_00080_z8_y160_x172.npy,sub-220_negative_00080_z8_y160_x172.npy,0,8,160,172,0
sub-220,sub-220_negative_00081_z64_y232_x132.npy,sub-220_negative_00081_z64_y232_x132.npy,0,64,232,132,0
sub-220,sub-220_negative_00082_z136_y120_x104.npy,sub-220_negative_00082_z136_y120_x104.npy,0,136,120,104,0
sub-220,sub-220_negative_00083_z56_y208_x72.npy,sub-220_negative_00083_z56_y208_x72.npy,0,56,208,72,0
sub-220,sub-220_negative_00084_z40_y144_x148.npy,sub-220_negative_00084_z40_y144_x148.npy,0,40,144,148,0
sub-220,sub-220_negative_00085_z112_y112_x112.npy,sub-220_negative_00085_z112_y112_x112.npy,0,112,112,112,0
sub-220,sub-220_negative_00086_z88_y80_x116.npy,sub-220_negative_00086_z88_y80_x116.npy,0,88,80,116,0
sub-220,sub-220_negative_00087_z96_y40_x124.npy,sub-220_negative_00087_z96_y40_x124.npy,0,96,40,124,0
sub-220,sub-220_negative_00088_z64_y104_x80.npy,sub-220_negative_00088_z64_y104_x80.npy,0,64,104,80,0
sub-220,sub-220_negative_00089_z112_y8_x20.npy,sub-220_negative_00089_z112_y8_x20.npy,0,112,8,20,0
sub-220,sub-220_negative_00090_z56_y88_x152.npy,sub-220_negative_00090_z56_y88_x152.npy,0,56,88,152,0
sub-220,sub-220_negative_00091_z48_y88_x28.npy,sub-220_negative_00091_z48_y88_x28.npy,0,48,88,28,0
sub-220,sub-220_negative_00092_z104_y88_x172.npy,sub-220_negative_00092_z104_y88_x172.npy,0,104,88,172,0
sub-220,sub-220_negative_00093_z16_y80_x24.npy,sub-220_negative_00093_z16_y80_x24.npy,0,16,80,24,0
sub-220,sub-220_negative_00094_z96_y80_x100.npy,sub-220_negative_00094_z96_y80_x100.npy,0,96,80,100,0
sub-220,sub-220_negative_00095_z40_y224_x44.npy,sub-220_negative_00095_z40_y224_x44.npy,0,40,224,44,0
sub-220,sub-220_negative_00096_z8_y144_x12.npy,sub-220_negative_00096_z8_y144_x12.npy,0,8,144,12,0
sub-220,sub-220_negative_00097_z80_y32_x152.npy,sub-220_negative_00097_z80_y32_x152.npy,0,80,32,152,0
sub-220,sub-220_negative_00098_z64_y16_x148.npy,sub-220_negative_00098_z64_y16_x148.npy,0,64,16,148,0
sub-220,sub-220_negative_00099_z112_y232_x104.npy,sub-220_negative_00099_z112_y232_x104.npy,0,112,232,104,0
sub-302,sub-302_positive_00000_z56_y168_x88.npy,sub-302_positive_00000_z56_y168_x88.npy,1,56,168,88,9
sub-302,sub-302_positive_00001_z56_y168_x92.npy,sub-302_positive_00001_z56_y168_x92.npy,1,56,168,92,12
sub-302,sub-302_positive_00002_z56_y168_x96.npy,sub-302_positive_00002_z56_y168_x96.npy,1,56,168,96,3
sub-302,sub-302_positive_00003_z56_y176_x88.npy,sub-302_positive_00003_z56_y176_x88.npy,1,56,176,88,50
sub-302,sub-302_positive_00004_z56_y176_x92.npy,sub-302_positive_00004_z56_y176_x92.npy,1,56,176,92,68
sub-302,sub-302_positive_00005_z56_y176_x96.npy,sub-302_positive_00005_z56_y176_x96.npy,1,56,176,96,18
sub-302,sub-302_positive_00006_z56_y184_x88.npy,sub-302_positive_00006_z56_y184_x88.npy,1,56,184,88,41
sub-302,sub-302_positive_00007_z56_y184_x92.npy,sub-302_positive_00007_z56_y184_x92.npy,1,56,184,92,56
sub-302,sub-302_positive_00008_z56_y184_x96.npy,sub-302_positive_00008_z56_y184_x96.npy,1,56,184,96,15
sub-302,sub-302_positive_00009_z64_y168_x88.npy,sub-302_positive_00009_z64_y168_x88.npy,1,64,168,88,15
sub-302,sub-302_positive_00010_z64_y168_x92.npy,sub-302_positive_00010_z64_y168_x92.npy,1,64,168,92,18
sub-302,sub-302_positive_00011_z64_y168_x96.npy,sub-302_positive_00011_z64_y168_x96.npy,1,64,168,96,3
sub-302,sub-302_positive_00012_z64_y176_x88.npy,sub-302_positive_00012_z64_y176_x88.npy,1,64,176,88,66
sub-302,sub-302_positive_00013_z64_y176_x92.npy,sub-302_positive_00013_z64_y176_x92.npy,1,64,176,92,84
sub-302,sub-302_positive_00014_z64_y176_x96.npy,sub-302_positive_00014_z64_y176_x96.npy,1,64,176,96,18
sub-302,sub-302_positive_00015_z64_y184_x88.npy,sub-302_positive_00015_z64_y184_x88.npy,1,64,184,88,51
sub-302,sub-302_positive_00016_z64_y184_x92.npy,sub-302_positive_00016_z64_y184_x92.npy,1,64,184,92,66
sub-302,sub-302_positive_00017_z64_y184_x96.npy,sub-302_positive_00017_z64_y184_x96.npy,1,64,184,96,15
sub-302,sub-302_positive_00018_z72_y168_x88.npy,sub-302_positive_00018_z72_y168_x88.npy,1,72,168,88,6
sub-302,sub-302_positive_00019_z72_y168_x92.npy,sub-302_positive_00019_z72_y168_x92.npy,1,72,168,92,6
sub-302,sub-302_positive_00020_z72_y176_x88.npy,sub-302_positive_00020_z72_y176_x88.npy,1,72,176,88,16
sub-302,sub-302_positive_00021_z72_y176_x92.npy,sub-302_positive_00021_z72_y176_x92.npy,1,72,176,92,16
sub-302,sub-302_positive_00022_z72_y184_x88.npy,sub-302_positive_00022_z72_y184_x88.npy,1,72,184,88,10
sub-302,sub-302_positive_00023_z72_y184_x92.npy,sub-302_positive_00023_z72_y184_x92.npy,1,72,184,92,10
sub-302,sub-302_negative_00024_z40_y160_x220.npy,sub-302_negative_00024_z40_y160_x220.npy,0,40,160,220,0
sub-302,sub-302_negative_00025_z96_y48_x168.npy,sub-302_negative_00025_z96_y48_x168.npy,0,96,48,168,0
sub-302,sub-302_negative_00026_z64_y168_x164.npy,sub-302_negative_00026_z64_y168_x164.npy,0,64,168,164,0
sub-302,sub-302_negative_00027_z48_y8_x140.npy,sub-302_negative_00027_z48_y8_x140.npy,0,48,8,140,0
sub-302,sub-302_negative_00028_z40_y200_x216.npy,sub-302_negative_00028_z40_y200_x216.npy,0,40,200,216,0
sub-302,sub-302_negative_00029_z80_y24_x36.npy,sub-302_negative_00029_z80_y24_x36.npy,0,80,24,36,0
sub-302,sub-302_negative_00030_z16_y0_x4.npy,sub-302_negative_00030_z16_y0_x4.npy,0,16,0,4,0
sub-302,sub-302_negative_00031_z32_y56_x0.npy,sub-302_negative_00031_z32_y56_x0.npy,0,32,56,0,0
sub-302,sub-302_negative_00032_z16_y32_x92.npy,sub-302_negative_00032_z16_y32_x92.npy,0,16,32,92,0
sub-302,sub-302_negative_00033_z72_y72_x44.npy,sub-302_negative_00033_z72_y72_x44.npy,0,72,72,44,0
sub-302,sub-302_negative_00034_z16_y88_x68.npy,sub-302_negative_00034_z16_y88_x68.npy,0,16,88,68,0
sub-302,sub-302_negative_00035_z48_y112_x16.npy,sub-302_negative_00035_z48_y112_x16.npy,0,48,112,16,0
sub-302,sub-302_negative_00036_z40_y144_x172.npy,sub-302_negative_00036_z40_y144_x172.npy,0,40,144,172,0
sub-302,sub-302_negative_00037_z80_y160_x176.npy,sub-302_negative_00037_z80_y160_x176.npy,0,80,160,176,0
sub-302,sub-302_negative_00038_z32_y192_x240.npy,sub-302_negative_00038_z32_y192_x240.npy,0,32,192,240,0
sub-302,sub-302_negative_00039_z72_y8_x8.npy,sub-302_negative_00039_z72_y8_x8.npy,0,72,8,8,0
sub-302,sub-302_negative_00040_z80_y200_x80.npy,sub-302_negative_00040_z80_y200_x80.npy,0,80,200,80,0
sub-302,sub-302_negative_00041_z16_y144_x204.npy,sub-302_negative_00041_z16_y144_x204.npy,0,16,144,204,0
sub-302,sub-302_negative_00042_z88_y120_x236.npy,sub-302_negative_00042_z88_y120_x236.npy,0,88,120,236,0
sub-302,sub-302_negative_00043_z96_y136_x92.npy,sub-302_negative_00043_z96_y136_x92.npy,0,96,136,92,0
sub-302,sub-302_negative_00044_z16_y232_x60.npy,sub-302_negative_00044_z16_y232_x60.npy,0,16,232,60,0
sub-302,sub-302_negative_00045_z88_y240_x56.npy,sub-302_negative_00045_z88_y240_x56.npy,0,88,240,56,0
sub-302,sub-302_negative_00046_z88_y144_x56.npy,sub-302_negative_00046_z88_y144_x56.npy,0,88,144,56,0
sub-302,sub-302_negative_00047_z8_y160_x104.npy,sub-302_negative_00047_z8_y160_x104.npy,0,8,160,104,0
sub-302,sub-302_negative_00048_z16_y16_x164.npy,sub-302_negative_00048_z16_y16_x164.npy,0,16,16,164,0
sub-302,sub-302_negative_00049_z80_y216_x100.npy,sub-302_negative_00049_z80_y216_x100.npy,0,80,216,100,0
sub-302,sub-302_negative_00050_z80_y80_x92.npy,sub-302_negative_00050_z80_y80_x92.npy,0,80,80,92,0
sub-302,sub-302_negative_00051_z16_y112_x48.npy,sub-302_negative_00051_z16_y112_x48.npy,0,16,112,48,0
sub-302,sub-302_negative_00052_z72_y208_x184.npy,sub-302_negative_00052_z72_y208_x184.npy,0,72,208,184,0
sub-302,sub-302_negative_00053_z8_y200_x64.npy,sub-302_negative_00053_z8_y200_x64.npy,0,8,200,64,0
sub-302,sub-302_negative_00054_z24_y24_x108.npy,sub-302_negative_00054_z24_y24_x108.npy,0,24,24,108,0
sub-302,sub-302_negative_00055_z56_y40_x176.npy,sub-302_negative_00055_z56_y40_x176.npy,0,56,40,176,0
sub-302,sub-302_negative_00056_z72_y24_x16.npy,sub-302_negative_00056_z72_y24_x16.npy,0,72,24,16,0
sub-302,sub-302_negative_00057_z48_y200_x56.npy,sub-302_negative_00057_z48_y200_x56.npy,0,48,200,56,0
sub-302,sub-302_negative_00058_z56_y8_x248.npy,sub-302_negative_00058_z56_y8_x248.npy,0,56,8,248,0
sub-302,sub-302_negative_00059_z24_y184_x16.npy,sub-302_negative_00059_z24_y184_x16.npy,0,24,184,16,0
sub-302,sub-302_negative_00060_z88_y184_x124.npy,sub-302_negative_00060_z88_y184_x124.npy,0,88,184,124,0
sub-302,sub-302_negative_00061_z80_y40_x204.npy,sub-302_negative_00061_z80_y40_x204.npy,0,80,40,204,0
sub-302,sub-302_negative_00062_z64_y80_x152.npy,sub-302_negative_00062_z64_y80_x152.npy,0,64,80,152,0
sub-302,sub-302_negative_00063_z72_y240_x96.npy,sub-302_negative_00063_z72_y240_x96.npy,0,72,240,96,0
sub-302,sub-302_negative_00064_z8_y40_x248.npy,sub-302_negative_00064_z8_y40_x248.npy,0,8,40,248,0
sub-302,sub-302_negative_00065_z80_y232_x40.npy,sub-302_negative_00065_z80_y232_x40.npy,0,80,232,40,0
sub-302,sub-302_negative_00066_z56_y16_x172.npy,sub-302_negative_00066_z56_y16_x172.npy,0,56,16,172,0
sub-302,sub-302_negative_00067_z40_y0_x244.npy,sub-302_negative_00067_z40_y0_x244.npy,0,40,0,244,0
sub-302,sub-302_negative_00068_z40_y184_x8.npy,sub-302_negative_00068_z40_y184_x8.npy,0,40,184,8,0
sub-302,sub-302_negative_00069_z48_y40_x84.npy,sub-302_negative_00069_z48_y40_x84.npy,0,48,40,84,0
sub-302,sub-302_negative_00070_z64_y40_x136.npy,sub-302_negative_00070_z64_y40_x136.npy,0,64,40,136,0
sub-302,sub-302_negative_00071_z0_y216_x72.npy,sub-302_negative_00071_z0_y216_x72.npy,0,0,216,72,0
sub-302,sub-302_negative_00072_z72_y208_x196.npy,sub-302_negative_00072_z72_y208_x196.npy,0,72,208,196,0
sub-302,sub-302_negative_00073_z16_y232_x68.npy,sub-302_negative_00073_z16_y232_x68.npy,0,16,232,68,0
sub-302,sub-302_negative_00074_z64_y112_x168.npy,sub-302_negative_00074_z64_y112_x168.npy,0,64,112,168,0
sub-302,sub-302_negative_00075_z88_y160_x224.npy,sub-302_negative_00075_z88_y160_x224.npy,0,88,160,224,0
sub-302,sub-302_negative_00076_z64_y208_x216.npy,sub-302_negative_00076_z64_y208_x216.npy,0,64,208,216,0
sub-302,sub-302_negative_00077_z32_y184_x100.npy,sub-302_negative_00077_z32_y184_x100.npy,0,32,184,100,0
sub-302,sub-302_negative_00078_z40_y192_x16.npy,sub-302_negative_00078_z40_y192_x16.npy,0,40,192,16,0
sub-302,sub-302_negative_00079_z48_y0_x44.npy,sub-302_negative_00079_z48_y0_x44.npy,0,48,0,44,0
sub-302,sub-302_negative_00080_z96_y0_x96.npy,sub-302_negative_00080_z96_y0_x96.npy,0,96,0,96,0
sub-302,sub-302_negative_00081_z48_y152_x240.npy,sub-302_negative_00081_z48_y152_x240.npy,0,48,152,240,0
sub-302,sub-302_negative_00082_z72_y128_x124.npy,sub-302_negative_00082_z72_y128_x124.npy,0,72,128,124,0
sub-302,sub-302_negative_00083_z72_y160_x24.npy,sub-302_negative_00083_z72_y160_x24.npy,0,72,160,24,0
sub-302,sub-302_negative_00084_z40_y48_x136.npy,sub-302_negative_00084_z40_y48_x136.npy,0,40,48,136,0
sub-302,sub-302_negative_00085_z32_y192_x208.npy,sub-302_negative_00085_z32_y192_x208.npy,0,32,192,208,0
sub-302,sub-302_negative_00086_z80_y0_x196.npy,sub-302_negative_00086_z80_y0_x196.npy,0,80,0,196,0
sub-302,sub-302_negative_00087_z0_y240_x176.npy,sub-302_negative_00087_z0_y240_x176.npy,0,0,240,176,0
sub-302,sub-302_negative_00088_z64_y64_x124.npy,sub-302_negative_00088_z64_y64_x124.npy,0,64,64,124,0
sub-302,sub-302_negative_00089_z64_y216_x12.npy,sub-302_negative_00089_z64_y216_x12.npy,0,64,216,12,0
sub-302,sub-302_negative_00090_z80_y176_x196.npy,sub-302_negative_00090_z80_y176_x196.npy,0,80,176,196,0
sub-302,sub-302_negative_00091_z8_y24_x120.npy,sub-302_negative_00091_z8_y24_x120.npy,0,8,24,120,0
sub-302,sub-302_negative_00092_z24_y144_x40.npy,sub-302_negative_00092_z24_y144_x40.npy,0,24,144,40,0
sub-302,sub-302_negative_00093_z8_y64_x28.npy,sub-302_negative_00093_z8_y64_x28.npy,0,8,64,28,0
sub-302,sub-302_negative_00094_z96_y144_x92.npy,sub-302_negative_00094_z96_y144_x92.npy,0,96,144,92,0
sub-302,sub-302_negative_00095_z72_y200_x224.npy,sub-302_negative_00095_z72_y200_x224.npy,0,72,200,224,0
sub-302,sub-302_negative_00096_z0_y136_x152.npy,sub-302_negative_00096_z0_y136_x152.npy,0,0,136,152,0
sub-302,sub-302_negative_00097_z88_y24_x196.npy,sub-302_negative_00097_z88_y24_x196.npy,0,88,24,196,0
sub-302,sub-302_negative_00098_z72_y16_x172.npy,sub-302_negative_00098_z72_y16_x172.npy,0,72,16,172,0
sub-302,sub-302_negative_00099_z40_y160_x40.npy,sub-302_negative_00099_z40_y160_x40.npy,0,40,160,40,0
sub-302,sub-302_negative_00100_z88_y32_x20.npy,sub-302_negative_00100_z88_y32_x20.npy,0,88,32,20,0
